Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSMUSG00000051483,Cbr1,Gene Expression,0.10553559112025634,0.0,0.0,5009,3.04202638742569,1242
ENSMUSG00000027248,Pdia3,Gene Expression,0.1054981311669036,0.0,0.0,11854,8.033586674537691,1419
ENSMUSG00000044167,Foxo1,Gene Expression,0.10545584253913386,0.0,0.0,2638,1.8318847461823118,1092
ENSMUSG00000018697,Aatf,Gene Expression,0.10529644129436959,0.0,0.0,1233,0.9406735914170197,768
ENSMUSG00000107689,Gm44386,Gene Expression,0.1052830388345289,0.0,0.0,4393,2.5975254371431657,1176
ENSMUSG00000032431,Crtap,Gene Expression,0.10525082164657948,0.0,0.0,2423,1.4640744544311577,984
ENSMUSG00000024052,Lpin2,Gene Expression,0.10522644815872602,0.0,0.0,2151,1.3192758941882605,963
ENSMUSG00000027710,Acad9,Gene Expression,0.10512869943673421,0.0,0.0,1554,0.9089184422742698,767
ENSMUSG00000049565,Aknad1,Gene Expression,0.10505664026543042,0.0,0.0,6,0.00388914974125662,6
ENSMUSG00000049580,Tsku,Gene Expression,0.10500009803974786,0.0,0.0,892,0.5797652391089588,535
ENSMUSG00000044788,Fads6,Gene Expression,0.10498266794728923,0.0,0.0,710,0.40116248052330744,457
ENSMUSG00000087006,Gm13889,Gene Expression,0.10486445776998218,0.0,0.0,1025,0.616673484974943,593
ENSMUSG00000040265,Dnm3,Gene Expression,0.10482844416677578,0.0,0.0,449,0.2819531620500636,341
ENSMUSG00000028036,Ptgfr,Gene Expression,0.10475997580936644,0.0,0.0,1809,1.4734809594447138,827
ENSMUSG00000017756,Slc12a7,Gene Expression,0.10473390766451642,0.0,0.0,3637,2.6691188367492056,1233
ENSMUSG00000039771,Polr2j,Gene Expression,0.1046020548244882,0.0,0.0,5203,3.1368869077732393,1264
ENSMUSG00000035112,Wnk4,Gene Expression,0.10451521332701007,0.0,0.0,9105,6.701004705665963,1375
ENSMUSG00000026796,Fam129b,Gene Expression,0.10445926389342206,0.0,0.0,1437,0.9605663391547505,749
ENSMUSG00000040441,Slc26a10,Gene Expression,0.10437112220888607,0.0,0.0,256,0.14069319782487033,194
ENSMUSG00000059734,Ndufs8,Gene Expression,0.10435954891627826,0.0,0.0,18392,11.172942830543958,1422
ENSMUSG00000022283,Pabpc1,Gene Expression,0.10430386312690727,0.0,0.0,19435,12.491409580711318,1426
ENSMUSG00000040658,Dnph1,Gene Expression,0.1042482659394876,0.0,0.0,1406,0.8858923397367613,726
ENSMUSG00000054889,Dsp,Gene Expression,0.10419519643778878,0.0,0.0,1911,1.2343768210137558,819
ENSMUSG00000001663,Gstt1,Gene Expression,0.10418555380600698,0.0,0.0,7668,5.350860825740916,1383
ENSMUSG00000022205,Sub1,Gene Expression,0.10414882788309174,0.0,0.0,7261,4.46676381392533,1324
ENSMUSG00000015143,Actn1,Gene Expression,0.10406844766352853,0.0,0.0,2023,1.222550128746638,887
ENSMUSG00000047842,Diras2,Gene Expression,0.1040605798183725,0.0,0.0,8,0.00438784151023154,6
ENSMUSG00000029432,Nipsnap2,Gene Expression,0.10398780562532708,0.0,0.0,4473,2.90772131556044,1214
ENSMUSG00000037747,Phyhipl,Gene Expression,0.10395559528117808,0.0,0.0,1858,1.1347375714085444,888
ENSMUSG00000022174,Dad1,Gene Expression,0.10383359413578522,0.0,0.0,13955,8.360025437402538,1407
ENSMUSG00000041120,Nbl1,Gene Expression,0.1038168386433301,0.0,0.0,1019,0.6849143236256161,580
ENSMUSG00000047250,Ptgs1,Gene Expression,0.10377781288774593,0.0,0.0,1691,1.2839741511663418,824
ENSMUSG00000031609,Sap30,Gene Expression,0.1037546076404228,0.0,0.0,1415,0.8262280733246589,722
ENSMUSG00000047719,Ubiad1,Gene Expression,0.10339984726280153,0.0,0.0,1152,0.6707670542721854,638
ENSMUSG00000037894,H2afz,Gene Expression,0.10324105214032668,0.0,0.0,11821,7.165440503832622,1399
ENSMUSG00000033713,Foxn3,Gene Expression,0.10321520784156632,0.0,0.0,1711,1.3495444842621183,949
ENSMUSG00000079014,Serpina3i,Gene Expression,0.10317634208756979,0.0,0.0,17,0.018982032076687503,17
ENSMUSG00000028894,Inpp5b,Gene Expression,0.10314479469084967,0.0,0.0,2470,1.6691105348191368,1031
ENSMUSG00000086316,Nbdy,Gene Expression,0.10313281553064452,0.0,0.0,1652,1.0440249674794801,819
ENSMUSG00000060860,Ube2s,Gene Expression,0.10301392032972372,0.0,0.0,6698,4.087409103555366,1319
ENSMUSG00000089929,Bcl2a1b,Gene Expression,0.10297189711377627,0.0,0.0,178,0.09497486862717913,135
ENSMUSG00000063434,Sorcs3,Gene Expression,0.10295767137951198,0.0,0.0,36,0.023673464558455284,32
ENSMUSG00000075025,Gm10804,Gene Expression,0.10295141763468066,0.0,0.0,1700,1.1474831125932659,808
ENSMUSG00000027642,Rpn2,Gene Expression,0.10287675769101698,0.0,0.0,11253,7.6475921762887955,1418
ENSMUSG00000073616,Cops9,Gene Expression,0.10283551594358327,0.0,0.0,22509,13.760539486706458,1424
ENSMUSG00000001844,Zdhhc4,Gene Expression,0.10283285433509479,0.0,0.0,2339,1.4277484197304502,997
ENSMUSG00000039361,Picalm,Gene Expression,0.10264106997792792,0.0,0.0,8388,5.805057428924529,1398
ENSMUSG00000002289,Angptl4,Gene Expression,0.10263544963247638,0.0,0.0,3548,2.2774834131391506,1137
ENSMUSG00000024346,Pfdn1,Gene Expression,0.10255669001625893,0.0,0.0,7707,4.628673053230434,1321
ENSMUSG00000018672,Copz2,Gene Expression,0.10253651809526866,0.0,0.0,1484,0.8825791822927991,753
ENSMUSG00000037278,Tmem97,Gene Expression,0.10244344877448676,0.0,0.0,1830,1.0967688248869583,828
ENSMUSG00000005534,Insr,Gene Expression,0.10224449930905305,0.0,0.0,2459,1.853044805287856,1126
ENSMUSG00000019899,Lama2,Gene Expression,0.10222160062228981,0.0,0.0,744,0.4183391510177893,487
ENSMUSG00000036106,Prr5,Gene Expression,0.1021617694829209,0.0,0.0,1562,1.170749983839278,833
ENSMUSG00000033213,AA467197,Gene Expression,0.10213933738351881,0.0,0.0,223,0.11713968214780766,165
ENSMUSG00000118366,9130016M20Rik,Gene Expression,0.10202768153006435,0.0,0.0,1239,0.8473793970444407,676
ENSMUSG00000021835,Bmp4,Gene Expression,0.10194305726077324,0.0,0.0,2000,1.1452498349759241,863
ENSMUSG00000022400,Rbx1,Gene Expression,0.10177252295264716,0.0,0.0,10023,6.133882983238892,1388
ENSMUSG00000038489,Polr2l,Gene Expression,0.10175716854243694,0.0,0.0,4155,2.430579816966315,1185
ENSMUSG00000055762,Eef1d,Gene Expression,0.10174815432286576,0.0,0.0,10993,7.864324421023126,1422
ENSMUSG00000089996,Tmsb15b2,Gene Expression,0.10168811740457821,0.0,0.0,602,0.34261604141698027,406
ENSMUSG00000034424,Gcsh,Gene Expression,0.1014645506187439,0.0,0.0,5924,3.9212452855557363,1337
ENSMUSG00000030759,Far1,Gene Expression,0.10143905901939092,0.0,0.0,3773,2.334857254116427,1158
ENSMUSG00000104960,Snhg8,Gene Expression,0.10137323835817355,0.0,0.0,5859,3.533820762003438,1261
ENSMUSG00000027577,Chrna4,Gene Expression,0.1013610337918428,0.0,0.0,476,0.4600820831765714,384
ENSMUSG00000031283,Chrdl1,Gene Expression,0.101359205337289,0.0,0.0,217,0.11230200781615418,148
ENSMUSG00000028435,Aqp3,Gene Expression,0.101321847268007,0.0,0.0,5283,3.809625739502292,1174
ENSMUSG00000032067,Pts,Gene Expression,0.10131742924831205,0.0,0.0,3957,2.34019192227409,1169
ENSMUSG00000034903,Cobll1,Gene Expression,0.10131539952501661,0.0,0.0,4955,3.040392422848014,1235
ENSMUSG00000041939,Mvk,Gene Expression,0.10121686719874827,0.0,0.0,982,0.5517525185156198,602
ENSMUSG00000032612,Usp4,Gene Expression,0.10120683405133944,0.0,0.0,3880,2.9478207444956586,1304
ENSMUSG00000026103,Gls,Gene Expression,0.10109779300875361,0.0,0.0,6324,3.9726824625030557,1320
ENSMUSG00000021707,Dhfr,Gene Expression,0.10104327826734359,0.0,0.0,1687,1.095497073852293,816
ENSMUSG00000030605,Mfge8,Gene Expression,0.10103661540541711,0.0,0.0,8105,5.9473161993475685,1398
ENSMUSG00000040562,Gstm2,Gene Expression,0.10094641107118972,0.0,0.0,5879,3.860288639634748,1278
ENSMUSG00000009281,Rarres2,Gene Expression,0.10094299439284224,0.0,0.0,4446,2.947555998264305,1208
ENSMUSG00000008730,Hipk1,Gene Expression,0.10076675104418414,0.0,0.0,5211,3.3616950191864143,1293
ENSMUSG00000005803,Sqor,Gene Expression,0.10074723147616083,0.0,0.0,4184,2.6904587799179662,1236
ENSMUSG00000029153,Ociad2,Gene Expression,0.10058744764240972,0.0,0.0,672,0.5072327492112242,416
ENSMUSG00000031790,Mmp15,Gene Expression,0.10055033985662355,0.0,0.0,73,0.05492735476296647,50
ENSMUSG00000014158,Trpv4,Gene Expression,0.10044188847951038,0.0,0.0,2977,2.010282863829854,1108
ENSMUSG00000040699,Limd2,Gene Expression,0.10043991121018057,0.0,0.0,1520,0.9186222269107429,775
ENSMUSG00000030247,Kcnj8,Gene Expression,0.10042645953900388,0.0,0.0,817,0.4687031477008736,519
ENSMUSG00000040253,Gbp7,Gene Expression,0.100399974412644,0.0,0.0,2017,1.485421617200322,954
ENSMUSG00000038393,Txnip,Gene Expression,0.1003936009435081,0.0,0.0,9246,6.204843562213695,1369
ENSMUSG00000029373,Pf4,Gene Expression,0.10035754722157895,0.0,0.0,931,0.5464285513960391,481
ENSMUSG00000028565,Nfia,Gene Expression,0.10034573731303596,0.0,0.0,2864,2.0719894088321182,1122
ENSMUSG00000031897,Psmb10,Gene Expression,0.10032256383536634,0.0,0.0,4696,3.409670615462248,1295
ENSMUSG00000028238,Atp6v0d2,Gene Expression,0.10031365332451657,0.0,0.0,1342,1.1076423278296716,626
ENSMUSG00000019782,Rwdd1,Gene Expression,0.10030806327057369,0.0,0.0,2672,1.5722916362471928,1031
ENSMUSG00000028399,Ptprd,Gene Expression,0.10029805525038715,0.0,0.0,2770,1.979978508400452,1113
ENSMUSG00000042672,Dcst1,Gene Expression,0.10012382338802216,0.0,0.0,314,0.1599782934164259,231
ENSMUSG00000073063,Hbq1b,Gene Expression,0.10010204603291159,0.0,0.0,81,0.04228931464113719,67
ENSMUSG00000061474,Mrps36,Gene Expression,0.09991566109494626,0.0,0.0,7822,4.682738259985526,1329
ENSMUSG00000027887,Sypl2,Gene Expression,0.09985780892863293,0.0,0.0,1417,0.9527825324331105,758
ENSMUSG00000005981,Trap1,Gene Expression,0.09975278360874165,0.0,0.0,8433,5.227612245808641,1368
ENSMUSG00000016494,Cd34,Gene Expression,0.09974541841802194,0.0,0.0,1402,0.9226754517838873,726
ENSMUSG00000025724,Sec11a,Gene Expression,0.09948718331240865,0.0,0.0,8216,5.151330387365289,1362
ENSMUSG00000047281,Sfn,Gene Expression,0.09943468819227945,0.0,0.0,1082,0.7083601445247657,587
ENSMUSG00000032578,Cish,Gene Expression,0.09940526381374368,0.0,0.0,2791,1.698998070840193,1049
ENSMUSG00000074206,Adh6b,Gene Expression,0.09932674056359272,0.0,0.0,14,0.006835018784774851,10
ENSMUSG00000021417,Eci2,Gene Expression,0.09916934480395771,0.0,0.0,7238,4.548658166403362,1331
ENSMUSG00000074575,Kcng1,Gene Expression,0.09916536682272035,0.0,0.0,189,0.08908030948521715,145
ENSMUSG00000026239,Pde6d,Gene Expression,0.09908959050994787,0.0,0.0,1187,0.690641518667131,688
ENSMUSG00000066175,2510046G10Rik,Gene Expression,0.09906484800673214,0.0,0.0,762,0.4311203149931689,516
ENSMUSG00000044626,Liph,Gene Expression,0.09904387557462789,0.0,0.0,25,0.015711826071579383,21
ENSMUSG00000028023,Pitx2,Gene Expression,0.0989930083930869,0.0,0.0,424,0.21745619222410315,278
ENSMUSG00000014301,Pam16,Gene Expression,0.09881890414224624,0.0,0.0,4933,2.904951126512644,1220
ENSMUSG00000022443,Myh9,Gene Expression,0.09868370196993669,0.0,0.0,5991,4.433898455675077,1375
ENSMUSG00000020803,Txndc17,Gene Expression,0.09863820879697453,0.0,0.0,16048,10.147816906579143,1406
ENSMUSG00000003528,Slc25a1,Gene Expression,0.09850643833598366,0.0,0.0,5692,3.9246769659969805,1336
ENSMUSG00000073155,1810058I24Rik,Gene Expression,0.098481729275605,0.0,0.0,8037,4.77289276255273,1345
ENSMUSG00000016458,Wt1,Gene Expression,0.09840682794997414,0.0,0.0,620,0.6047879049408804,321
ENSMUSG00000039910,Cited2,Gene Expression,0.09832201928300396,0.0,0.0,3120,1.8262125354964878,1051
ENSMUSG00000003948,Mmd,Gene Expression,0.09831243244748057,0.0,0.0,1173,0.7978189220940648,696
ENSMUSG00000064367,mt-Nd5,Gene Expression,0.09825909500157026,0.0,0.0,32802,20.89722949596666,1434
ENSMUSG00000018581,Dnah11,Gene Expression,0.09825859099815708,0.0,0.0,90,0.05188054337983754,74
ENSMUSG00000036564,Ndrg4,Gene Expression,0.09821013101721315,0.0,0.0,166,0.09915391397719496,136
ENSMUSG00000001751,Naglu,Gene Expression,0.09818895572865133,0.0,0.0,2806,1.7617762342522105,1064
ENSMUSG00000012483,Rpa3,Gene Expression,0.09816309405950192,0.0,0.0,864,0.4924962258564153,556
ENSMUSG00000060126,Tpt1,Gene Expression,0.09802957787623874,0.0,0.0,140732,88.6421203880765,1439
ENSMUSG00000098234,Snhg6,Gene Expression,0.09802821773769017,0.0,0.0,3301,1.9471879321825394,1095
ENSMUSG00000058076,Sdhc,Gene Expression,0.09799721404754386,0.0,0.0,15679,9.943714686836367,1416
ENSMUSG00000068328,Aup1,Gene Expression,0.09799340562989904,0.0,0.0,8480,5.452088671936561,1375
ENSMUSG00000032607,Amt,Gene Expression,0.09797820468778522,0.0,0.0,1899,1.2047508407250902,892
ENSMUSG00000029030,Tprgl,Gene Expression,0.09795442871586538,0.0,0.0,6715,4.247487178894917,1336
ENSMUSG00000100691,2010320M18Rik,Gene Expression,0.09795065037969065,0.0,0.0,1804,1.051157928251341,859
ENSMUSG00000026193,Fn1,Gene Expression,0.0979276088755512,0.0,0.0,1416,0.8715470990158651,725
ENSMUSG00000022747,St3gal6,Gene Expression,0.0978391010861345,0.0,0.0,1751,1.1353645036665565,853
ENSMUSG00000032097,Ddx6,Gene Expression,0.09779459017885525,0.0,0.0,5616,4.094964232524777,1364
ENSMUSG00000028989,Angptl7,Gene Expression,0.09774162991664383,0.0,0.0,158,0.07459935271119182,111
ENSMUSG00000116993,Gm32461,Gene Expression,0.09771870051318593,0.0,0.0,652,0.47620426201243143,445
ENSMUSG00000036820,Amdhd2,Gene Expression,0.09760520463880114,0.0,0.0,3613,2.5759160463533384,1224
ENSMUSG00000020988,L2hgdh,Gene Expression,0.09752205404409406,0.0,0.0,2614,1.712012418502401,1048
ENSMUSG00000028278,Rragd,Gene Expression,0.09749324610308534,0.0,0.0,1399,1.0888003934799595,783
ENSMUSG00000025144,Cenpx,Gene Expression,0.0974786847441689,0.0,0.0,8252,5.116731599225933,1363
ENSMUSG00000020829,Slc46a1,Gene Expression,0.0974380994768904,0.0,0.0,1588,1.0226828535909753,785
ENSMUSG00000037060,Cavin3,Gene Expression,0.09728580988455456,0.0,0.0,1387,0.9249366282734726,719
ENSMUSG00000027618,Nfs1,Gene Expression,0.09715743222795024,0.0,0.0,3701,2.1842526060395473,1138
ENSMUSG00000005142,Man2b1,Gene Expression,0.09707944053381161,0.0,0.0,5516,3.7173967988999075,1311
ENSMUSG00000041731,Pgm5,Gene Expression,0.09703946255475211,0.0,0.0,325,0.19619463280760002,235
ENSMUSG00000019464,Ptger1,Gene Expression,0.0969737759575718,0.0,0.0,421,0.24727867697662553,293
ENSMUSG00000036372,Tmem258,Gene Expression,0.09696958274397788,0.0,0.0,7095,4.367162742520684,1342
ENSMUSG00000001131,Timp1,Gene Expression,0.09693549412687087,0.0,0.0,356,0.22436747680606045,235
ENSMUSG00000022427,Tomm22,Gene Expression,0.09686679054020975,0.0,0.0,6580,4.109981995869295,1301
ENSMUSG00000031785,Adgrg1,Gene Expression,0.09682556268433058,0.0,0.0,18166,12.197805988407186,1427
ENSMUSG00000035545,Leng8,Gene Expression,0.09677033469614782,0.0,0.0,1837,1.5262031355108603,1024
ENSMUSG00000079427,Mthfsl,Gene Expression,0.09675369475761324,0.0,0.0,2450,1.4509877043215917,1011
ENSMUSG00000028172,Tacr3,Gene Expression,0.09662784594145572,0.0,0.0,24,0.014107864765169955,22
ENSMUSG00000015619,Gata3,Gene Expression,0.09655213000345464,0.0,0.0,798,0.6164784844645552,481
ENSMUSG00000021537,Cetn3,Gene Expression,0.0965416704835382,0.0,0.0,2999,1.8180815595317794,1088
ENSMUSG00000040188,Scamp2,Gene Expression,0.09648341814773265,0.0,0.0,6906,4.765937085827485,1384
ENSMUSG00000030826,Bcat2,Gene Expression,0.09643298330204703,0.0,0.0,6096,3.8830713666463,1283
ENSMUSG00000026260,Ndufa10,Gene Expression,0.09643047894892962,0.0,0.0,20337,13.603149382334179,1428
ENSMUSG00000017009,Sdc4,Gene Expression,0.09642792159355472,0.0,0.0,15690,10.918858277698078,1428
ENSMUSG00000025287,Acot9,Gene Expression,0.09641554509077178,0.0,0.0,2680,1.6005537889628216,1007
ENSMUSG00000026365,Cfh,Gene Expression,0.09625807695601638,0.0,0.0,13375,8.717470369736587,1409
ENSMUSG00000044155,Lsm8,Gene Expression,0.0962220894305028,0.0,0.0,1620,1.0032227043991195,808
ENSMUSG00000021496,Pcbd2,Gene Expression,0.0960877629439685,0.0,0.0,5901,3.4986597529804806,1286
ENSMUSG00000029661,Col1a2,Gene Expression,0.09608668654923223,0.0,0.0,3403,2.3522444016143584,1101
ENSMUSG00000023960,Enpp5,Gene Expression,0.09605728512624145,0.0,0.0,4528,3.161743378803046,1285
ENSMUSG00000029636,Wasf3,Gene Expression,0.09604950940312842,0.0,0.0,324,0.17782274810746798,246
ENSMUSG00000060402,Chst8,Gene Expression,0.09603307407687683,0.0,0.0,511,0.31934466188278365,353
ENSMUSG00000006574,Slc4a1,Gene Expression,0.09601150268312629,0.0,0.0,2011,1.438351695371646,815
ENSMUSG00000070003,Ssbp4,Gene Expression,0.09599636298927652,0.0,0.0,2349,1.5487363655591773,1002
ENSMUSG00000028495,Rps6,Gene Expression,0.09595032992765946,0.0,0.0,38273,23.737168016508203,1437
ENSMUSG00000024507,Hsd17b4,Gene Expression,0.09594798947867117,0.0,0.0,8417,5.370235143414902,1365
ENSMUSG00000026463,Atp2b4,Gene Expression,0.09590483808907557,0.0,0.0,715,0.645174543559974,480
ENSMUSG00000059325,Hopx,Gene Expression,0.09585273563416376,0.0,0.0,1223,0.7723854199695497,573
ENSMUSG00000038650,Rnh1,Gene Expression,0.09583203970101443,0.0,0.0,6385,3.882086434117822,1293
ENSMUSG00000028447,Dctn3,Gene Expression,0.0955188942463739,0.0,0.0,7456,4.493721436208647,1335
ENSMUSG00000026421,Csrp1,Gene Expression,0.09550359389486217,0.0,0.0,3435,2.390086307708975,1126
ENSMUSG00000050071,Bex1,Gene Expression,0.09549651003545927,0.0,0.0,251,0.14209083465292144,189
ENSMUSG00000032560,Dnajc13,Gene Expression,0.09539045832641585,0.0,0.0,2568,1.8399736932838386,1072
ENSMUSG00000037805,Rpl10a,Gene Expression,0.09536336626865152,0.0,0.0,55775,36.44354822473067,1440
ENSMUSG00000047126,Cltc,Gene Expression,0.0953350780173148,0.0,0.0,11237,7.685076062851403,1419
ENSMUSG00000021759,Plpp1,Gene Expression,0.09530762662514825,0.0,0.0,5201,3.553238069023688,1236
ENSMUSG00000032411,Tfdp2,Gene Expression,0.0952466966229043,0.0,0.0,1448,0.869282514346548,773
ENSMUSG00000058325,Dock1,Gene Expression,0.09523244574053467,0.0,0.0,1693,1.088131639870966,874
ENSMUSG00000027376,Prom2,Gene Expression,0.09515399002863283,0.0,0.0,1031,0.6473103568603291,574
ENSMUSG00000020265,Sumo3,Gene Expression,0.09513637159612967,0.0,0.0,3394,2.0978771995594356,1138
ENSMUSG00000040471,Ggt6,Gene Expression,0.09511649782914008,0.0,0.0,1177,0.8143628106169832,686
ENSMUSG00000038587,Akap12,Gene Expression,0.09511218546047567,0.0,0.0,819,0.5336338449311601,466
ENSMUSG00000013539,Tango2,Gene Expression,0.09506365402644698,0.0,0.0,2666,1.6902986265127313,1045
ENSMUSG00000041560,Nop53,Gene Expression,0.09504748656310012,0.0,0.0,7731,5.511182302120542,1403
ENSMUSG00000031320,Rps4x,Gene Expression,0.0949762309284321,0.0,0.0,59676,36.79383128476006,1435
ENSMUSG00000021469,Msx2,Gene Expression,0.09493750707535423,0.0,0.0,50,0.03685247615590515,33
ENSMUSG00000025728,Pigq,Gene Expression,0.09489524866279435,0.0,0.0,6961,4.792441493762423,1374
ENSMUSG00000079659,Tmem243,Gene Expression,0.09483548701777013,0.0,0.0,2167,1.2985133286979287,924
ENSMUSG00000020261,Slc36a1,Gene Expression,0.09483525809037537,0.0,0.0,1186,0.9271568556910371,762
ENSMUSG00000023153,Tmem52,Gene Expression,0.09479540305976587,0.0,0.0,286,0.24018615444593236,214
ENSMUSG00000037095,Lrg1,Gene Expression,0.09473367587362996,0.0,0.0,1396,1.0595206652901006,686
ENSMUSG00000074781,Ube2n,Gene Expression,0.09470310051667359,0.0,0.0,2976,1.7696559269237127,1079
ENSMUSG00000050503,Fbxl22,Gene Expression,0.09470223843374445,0.0,0.0,145,0.10291017766191171,99
ENSMUSG00000040605,Bace2,Gene Expression,0.09468209294033308,0.0,0.0,239,0.1564601675992583,151
ENSMUSG00000022237,Ankrd33b,Gene Expression,0.09451665748167289,0.0,0.0,1317,0.7920016034811013,733
ENSMUSG00000032786,Alas1,Gene Expression,0.09450959870033017,0.0,0.0,7853,5.191320251234015,1364
ENSMUSG00000025579,Gaa,Gene Expression,0.09444531353131959,0.0,0.0,4021,2.78891208267481,1245
ENSMUSG00000020326,Ccng1,Gene Expression,0.09442478142386147,0.0,0.0,5156,3.2120837838956495,1276
ENSMUSG00000021114,Atp6v1d,Gene Expression,0.09436433651837636,0.0,0.0,6681,4.186881273339179,1317
ENSMUSG00000024044,Epb41l3,Gene Expression,0.09436340376535549,0.0,0.0,681,0.5802331906333621,491
ENSMUSG00000046694,Tent5b,Gene Expression,0.09419638699168482,0.0,0.0,548,0.32247372707692734,382
ENSMUSG00000049760,Micos13,Gene Expression,0.0941655014895873,0.0,0.0,25505,15.94940502706353,1433
ENSMUSG00000035376,Hacd2,Gene Expression,0.09413096355579903,0.0,0.0,3856,2.4295418719650206,1159
ENSMUSG00000035000,Dpp4,Gene Expression,0.09404304809950309,0.0,0.0,1853,1.3361341504808153,853
ENSMUSG00000114697,Gm30806,Gene Expression,0.09403087283712844,0.0,0.0,5,0.002174949755341557,5
ENSMUSG00000030017,Reg3g,Gene Expression,0.09398711357264174,0.0,0.0,27,0.018042138821923435,14
ENSMUSG00000047459,Dynlrb1,Gene Expression,0.09391783652316417,0.0,0.0,9433,5.696627450603967,1367
ENSMUSG00000030403,Vasp,Gene Expression,0.09389477942162754,0.0,0.0,2198,1.4394913516277086,973
ENSMUSG00000028393,Alad,Gene Expression,0.09389431588175279,0.0,0.0,5137,3.6156731321275437,1308
ENSMUSG00000048142,Nat8l,Gene Expression,0.093879826413241,0.0,0.0,29,0.03229547998625654,26
ENSMUSG00000024942,Capn1,Gene Expression,0.09385799315427,0.0,0.0,1712,1.0935435256574484,835
ENSMUSG00000018569,Cldn7,Gene Expression,0.09370402794594102,0.0,0.0,2831,1.860938631093302,1006
ENSMUSG00000020100,Slc29a3,Gene Expression,0.0937012812906294,0.0,0.0,2034,1.473296696212482,963
ENSMUSG00000068115,Ninl,Gene Expression,0.09366732148751548,0.0,0.0,814,0.5204243003234591,522
ENSMUSG00000033793,Atp6v1h,Gene Expression,0.09361508889243615,0.0,0.0,5057,3.6415716999007013,1330
ENSMUSG00000046764,A530053G22Rik,Gene Expression,0.09359206967193061,0.0,0.0,34,0.026508275625348725,18
ENSMUSG00000113737,BB123696,Gene Expression,0.09356936026099172,0.0,0.0,64,0.027929827805177086,54
ENSMUSG00000062619,2310039H08Rik,Gene Expression,0.09347638277072348,0.0,0.0,7802,4.742902418577439,1340
ENSMUSG00000021456,Fbp2,Gene Expression,0.09344489450426023,0.0,0.0,1221,0.7650252172440682,658
ENSMUSG00000003549,Ercc1,Gene Expression,0.09342166596566276,0.0,0.0,1298,0.844001703741156,766
ENSMUSG00000026110,Mgat4a,Gene Expression,0.09339669736456482,0.0,0.0,856,0.5514950222352469,556
ENSMUSG00000062785,Kcnc3,Gene Expression,0.09335971856944354,0.0,0.0,1022,0.7039947138294687,582
ENSMUSG00000020607,Lratd1,Gene Expression,0.09334102684123205,0.0,0.0,603,0.3917041457104199,391
ENSMUSG00000013593,Ndufs2,Gene Expression,0.09333198884865265,0.0,0.0,23406,14.666317662958098,1430
ENSMUSG00000031930,Wwp2,Gene Expression,0.09329269727261136,0.0,0.0,3043,2.286752932180927,1187
ENSMUSG00000001418,Glmp,Gene Expression,0.09324952958582275,0.0,0.0,6911,4.878896293432429,1378
ENSMUSG00000060063,Alox5ap,Gene Expression,0.0932373526492768,0.0,0.0,933,0.580331719177228,533
ENSMUSG00000042082,Arsb,Gene Expression,0.09321430092906269,0.0,0.0,3418,2.446145847744363,1196
ENSMUSG00000031391,L1cam,Gene Expression,0.0932027547515083,0.0,0.0,911,0.5639608525968727,526
ENSMUSG00000056629,Fkbp2,Gene Expression,0.09314126741002463,0.0,0.0,10641,6.4492221543456285,1378
ENSMUSG00000073563,Csnk1g3,Gene Expression,0.09312715113954396,0.0,0.0,1985,1.212215975844228,893
ENSMUSG00000050520,Cldn8,Gene Expression,0.09304565154151806,0.0,0.0,2508,1.8458150353920655,995
ENSMUSG00000056025,Clca3a1,Gene Expression,0.09303105530328719,0.0,0.0,955,0.7632180166157362,624
ENSMUSG00000043342,Hoxd9,Gene Expression,0.09297370476080632,0.0,0.0,2883,2.129990757259272,1101
ENSMUSG00000042462,Dctpp1,Gene Expression,0.09296651254396959,0.0,0.0,3352,1.9998171258411332,1110
ENSMUSG00000025035,Arl3,Gene Expression,0.09295644199294872,0.0,0.0,4563,2.7685791661675516,1226
ENSMUSG00000034868,Myl12b,Gene Expression,0.0929012424786059,0.0,0.0,16198,9.914004118405202,1424
ENSMUSG00000025815,Dhtkd1,Gene Expression,0.09287363189658111,0.0,0.0,1449,1.0232828509037508,764
ENSMUSG00000029405,G3bp2,Gene Expression,0.09277400244912438,0.0,0.0,4454,3.4007772277191157,1326
ENSMUSG00000031886,Ces2e,Gene Expression,0.09275450526267078,0.0,0.0,647,0.3976968699097548,432
ENSMUSG00000032436,Cmtm7,Gene Expression,0.09265345894057722,0.0,0.0,1012,0.6546072612289244,586
ENSMUSG00000028945,Rheb,Gene Expression,0.09258652036901578,0.0,0.0,5630,3.453866026702475,1283
ENSMUSG00000050335,Lgals3,Gene Expression,0.09248755370312205,0.0,0.0,6356,4.270245001125566,1257
ENSMUSG00000043079,Synpo,Gene Expression,0.09246654081730973,0.0,0.0,904,0.7735403376070757,534
ENSMUSG00000026003,Acadl,Gene Expression,0.0924356758683801,0.0,0.0,12869,7.798338853181313,1403
ENSMUSG00000025352,Gdf11,Gene Expression,0.09238552401818198,0.0,0.0,580,0.3499181619877835,382
ENSMUSG00000042737,Dpm3,Gene Expression,0.0923531463235834,0.0,0.0,8603,5.265569133938323,1365
ENSMUSG00000001482,Def8,Gene Expression,0.0923412524694284,0.0,0.0,3212,2.179960228273268,1140
