Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSMUSG00000034796,Cpne7,Gene Expression,0.3357300132864957,0.0,0.0,3933,1.2013465878489082,1450
ENSMUSG00000038738,Shank1,Gene Expression,0.33550773235041736,0.0,0.0,10157,3.9202404972476663,2461
ENSMUSG00000024256,Adcyap1,Gene Expression,0.33519640028105957,0.0,0.0,1754,0.4692355698749296,730
ENSMUSG00000089661,Mia,Gene Expression,0.3351172548633588,0.0,0.0,1059,0.29431789108471307,350
ENSMUSG00000037771,Slc32a1,Gene Expression,0.335081373199652,0.0,0.0,5403,1.697094319290587,1587
ENSMUSG00000006390,Elovl1,Gene Expression,0.33492637895973126,0.0,0.0,2440,0.992440371621714,1212
ENSMUSG00000038526,Car14,Gene Expression,0.33472887101363213,0.0,0.0,1844,0.7079296654361898,928
ENSMUSG00000010136,Pifo,Gene Expression,0.33455087529217636,0.0,0.0,387,0.09928487607176815,172
ENSMUSG00000026249,Serpine2,Gene Expression,0.3338478239547885,0.0,0.0,13629,4.901852841595742,2556
ENSMUSG00000027577,Chrna4,Gene Expression,0.3338052823612282,0.0,0.0,2606,0.9303925449099898,1296
ENSMUSG00000006651,Aplp1,Gene Expression,0.3336652057118959,0.0,0.0,74374,25.291471336534755,2701
ENSMUSG00000017978,Cadps2,Gene Expression,0.33359513005476255,0.0,0.0,3956,1.1614971997079775,1425
ENSMUSG00000031255,Sytl4,Gene Expression,0.33304507665091154,0.0,0.0,229,0.060735020245567935,155
ENSMUSG00000049044,Rapgef4,Gene Expression,0.33282290500994527,0.0,0.0,10121,3.6383966477705725,2436
ENSMUSG00000019370,Calm3,Gene Expression,0.33263305527558407,0.0,0.0,68290,21.967020300566354,2699
ENSMUSG00000042532,Golga7b,Gene Expression,0.33256754318310827,0.0,0.0,6629,2.1851359853241776,2078
ENSMUSG00000027634,Ndrg3,Gene Expression,0.33204704549381364,0.0,0.0,25067,7.832654066465579,2623
ENSMUSG00000108634,Gm38534,Gene Expression,0.3320203977632574,0.0,0.0,97,0.014702487160619587,24
ENSMUSG00000001833,Sept7,Gene Expression,0.33200305997347657,0.0,0.0,27827,9.669820272311505,2678
ENSMUSG00000048385,Scrt1,Gene Expression,0.3318121490779773,0.0,0.0,4824,1.7527056832440817,1865
ENSMUSG00000020099,Unc5b,Gene Expression,0.33175803858181774,0.0,0.0,1498,0.6492463564117614,856
ENSMUSG00000026235,Epha4,Gene Expression,0.3316445462743483,0.0,0.0,8689,2.7798550767357,2206
ENSMUSG00000034467,Dynlrb2,Gene Expression,0.33134253618971293,0.0,0.0,773,0.2172775794437461,231
ENSMUSG00000078591,Hs3st4,Gene Expression,0.3312713365829664,0.0,0.0,4172,1.3376115710430163,1517
ENSMUSG00000026959,Grin1,Gene Expression,0.3312072126165538,0.0,0.0,21720,6.813526909663545,2553
ENSMUSG00000022454,Nell2,Gene Expression,0.3310513563269132,0.0,0.0,13644,4.119999853775814,2383
ENSMUSG00000030376,Slc8a2,Gene Expression,0.3306946760174871,0.0,0.0,4327,1.355912673222751,1664
ENSMUSG00000053024,Cntn2,Gene Expression,0.32999098524292564,0.0,0.0,3706,1.4670633098972903,1600
ENSMUSG00000034818,Celf5,Gene Expression,0.32934655193537477,0.0,0.0,7235,2.2836138131382637,2083
ENSMUSG00000033152,Podxl2,Gene Expression,0.3292164807439316,0.0,0.0,18343,5.70942510151657,2530
ENSMUSG00000041801,Phlda3,Gene Expression,0.32918141393751527,0.0,0.0,4939,1.724258088977074,1886
ENSMUSG00000036503,Rnf13,Gene Expression,0.3291114908383721,0.0,0.0,8440,3.2187538205161705,2338
ENSMUSG00000018470,Kcnab3,Gene Expression,0.3284672364198357,0.0,0.0,2037,0.6702627805104487,968
ENSMUSG00000043716,Rpl7,Gene Expression,0.32843980433547093,0.0,0.0,46220,15.100446961296422,2692
ENSMUSG00000001313,Rnd2,Gene Expression,0.32813381680661785,0.0,0.0,9954,3.2807429269796753,2329
ENSMUSG00000004894,Hapln2,Gene Expression,0.3272719546759108,0.0,0.0,1282,0.5403186295716412,685
ENSMUSG00000021709,Erbin,Gene Expression,0.3270555897341902,0.0,0.0,4496,1.8192643357653258,1860
ENSMUSG00000056158,Car10,Gene Expression,0.3269614731013172,0.0,0.0,4951,1.5608181107200672,1777
ENSMUSG00000019230,Lhx9,Gene Expression,0.3269415718264669,0.0,0.0,586,0.1810353508993242,335
ENSMUSG00000022208,Jph4,Gene Expression,0.32693731132114145,0.0,0.0,11919,3.970021823502458,2467
ENSMUSG00000008136,Fhl2,Gene Expression,0.32672316400866747,0.0,0.0,2352,0.7076918869578214,1126
ENSMUSG00000027210,Meis2,Gene Expression,0.32654853056669486,0.0,0.0,2687,0.8543901874193062,1140
ENSMUSG00000053819,Camk2d,Gene Expression,0.32642994722597074,0.0,0.0,6998,2.2157657906698645,2031
ENSMUSG00000039323,Igfbp2,Gene Expression,0.3263598570491248,0.0,0.0,5510,1.6179336867715077,1368
ENSMUSG00000019082,Slc25a22,Gene Expression,0.32634453410107206,0.0,0.0,10410,3.030364917240405,2234
ENSMUSG00000020811,Wscd1,Gene Expression,0.3261919909511289,0.0,0.0,7325,2.8066539727156012,2232
ENSMUSG00000055409,Nell1,Gene Expression,0.3260778857319622,0.0,0.0,3084,1.0249238185706724,1366
ENSMUSG00000055078,Gabra5,Gene Expression,0.32606534513307145,0.0,0.0,4095,1.1197221914353679,1423
ENSMUSG00000039037,St6galnac5,Gene Expression,0.32576303356810016,0.0,0.0,4150,1.1859696703149505,1470
ENSMUSG00000049382,Krt8,Gene Expression,0.3253621182894123,0.0,0.0,200,0.04931894692998483,85
ENSMUSG00000030432,Rpl28,Gene Expression,0.3251843867110378,0.0,0.0,75411,25.817271548005127,2699
ENSMUSG00000031342,Gpm6b,Gene Expression,0.325087003269475,0.0,0.0,31904,11.601806600700188,2693
ENSMUSG00000037902,Sirpa,Gene Expression,0.32478627786974557,0.0,0.0,15977,5.090286959805957,2520
ENSMUSG00000001334,Fndc5,Gene Expression,0.3244079741687277,0.0,0.0,6063,2.028691228590426,1927
ENSMUSG00000057666,Gapdh,Gene Expression,0.3238901679988261,0.0,0.0,230026,73.2536951951909,2701
ENSMUSG00000019877,Serinc1,Gene Expression,0.3236607366342974,0.0,0.0,60178,19.0863452014426,2698
ENSMUSG00000026649,Cfap126,Gene Expression,0.3233637633440586,0.0,0.0,682,0.19568844079465691,268
ENSMUSG00000006273,Atp6v1b2,Gene Expression,0.32290995863052097,0.0,0.0,32913,10.193806006047089,2640
ENSMUSG00000040659,Efhd2,Gene Expression,0.32282577015869196,0.0,0.0,13616,4.446549349600916,2473
ENSMUSG00000027894,Slc6a17,Gene Expression,0.3227319759695159,0.0,0.0,11955,3.8815365806285294,2403
ENSMUSG00000054162,Spock3,Gene Expression,0.3226113536241811,0.0,0.0,8285,2.800433139968868,2224
ENSMUSG00000001986,Gria3,Gene Expression,0.3223698592832224,0.0,0.0,8901,2.825450967077284,2188
ENSMUSG00000087022,9130024F11Rik,Gene Expression,0.3223400540453836,0.0,0.0,1019,0.32604974400646425,611
ENSMUSG00000032224,Fam81a,Gene Expression,0.3221200298258964,0.0,0.0,4479,1.4668529317466328,1755
ENSMUSG00000033208,S100b,Gene Expression,0.3220993349716945,0.0,0.0,14637,5.5300067961401,2582
ENSMUSG00000020589,Fam49a,Gene Expression,0.32207659267077077,0.0,0.0,9555,3.0459606559180927,2277
ENSMUSG00000040536,Necab1,Gene Expression,0.3218518654854617,0.0,0.0,5250,1.6920677375981206,1779
ENSMUSG00000058297,Spock2,Gene Expression,0.3217750650968105,0.0,0.0,17708,5.8026762341284,2543
ENSMUSG00000030898,Cckbr,Gene Expression,0.3216535940292528,0.0,0.0,1776,0.5402403904192024,952
ENSMUSG00000024423,Impact,Gene Expression,0.32160167230243275,0.0,0.0,14981,4.680610484374841,2468
ENSMUSG00000048450,Msx1,Gene Expression,0.32135226696596564,0.0,0.0,654,0.18306555653033832,273
ENSMUSG00000033595,Lgi3,Gene Expression,0.3212331273199541,0.0,0.0,11623,4.309965310383064,2433
ENSMUSG00000062151,Unc13c,Gene Expression,0.3209136246819655,0.0,0.0,2392,0.8757615403568557,1198
ENSMUSG00000004936,Map2k1,Gene Expression,0.32068868752413443,0.0,0.0,16299,4.790711921062824,2458
ENSMUSG00000044349,Snhg11,Gene Expression,0.3203777303910213,0.0,0.0,25844,8.273441353842784,2622
ENSMUSG00000035268,Pkig,Gene Expression,0.3201725969849417,0.0,0.0,9052,2.8030017545302077,2225
ENSMUSG00000079641,Rpl39,Gene Expression,0.3200729044198481,0.0,0.0,69166,23.3284557285582,2700
ENSMUSG00000015396,Cd83,Gene Expression,0.32005007936280044,0.0,0.0,2784,0.830118343328066,1261
ENSMUSG00000090125,Pou3f1,Gene Expression,0.3200102797905285,0.0,0.0,2098,0.7490078331821468,1009
ENSMUSG00000041697,Cox6a1,Gene Expression,0.31989060474218367,0.0,0.0,100964,34.359345101799725,2700
ENSMUSG00000014158,Trpv4,Gene Expression,0.31934033749882274,0.0,0.0,283,0.0736575394041509,127
ENSMUSG00000036856,Wnt4,Gene Expression,0.31926423178384256,0.0,0.0,2179,0.7280591959046163,1031
ENSMUSG00000054889,Dsp,Gene Expression,0.3189965374949769,0.0,0.0,308,0.07398195979791684,98
ENSMUSG00000024479,Mal2,Gene Expression,0.31879928809779495,0.0,0.0,8756,2.7284445628365126,2174
ENSMUSG00000026473,Glul,Gene Expression,0.31858034477413405,0.0,0.0,37452,14.759425239568573,2696
ENSMUSG00000062006,Rpl34,Gene Expression,0.31848287512363976,0.0,0.0,83617,28.09096536890345,2697
ENSMUSG00000027447,Cst3,Gene Expression,0.3183983987217882,0.0,0.0,249389,90.37991334695455,2701
ENSMUSG00000059187,Tafa1,Gene Expression,0.3183661850773906,0.0,0.0,2748,0.8178537544900912,1144
ENSMUSG00000020524,Gria1,Gene Expression,0.31793449592969725,0.0,0.0,13213,4.0224902957576685,2439
ENSMUSG00000052584,Serp2,Gene Expression,0.3177322162143791,0.0,0.0,20838,6.36486603849989,2566
ENSMUSG00000022415,Syngr1,Gene Expression,0.3176942300671496,0.0,0.0,19284,6.078655792221669,2566
ENSMUSG00000074872,Ctxn2,Gene Expression,0.3174015635236659,0.0,0.0,4343,1.3013578020099144,1623
ENSMUSG00000000247,Lhx2,Gene Expression,0.3173098694805478,0.0,0.0,2796,0.9693784497653015,1354
ENSMUSG00000063873,Slc24a3,Gene Expression,0.31695406984102964,0.0,0.0,8644,2.8057251962307883,2208
ENSMUSG00000074575,Kcng1,Gene Expression,0.3169282983998977,0.0,0.0,1120,0.32973346704054923,598
ENSMUSG00000020374,Rasgef1c,Gene Expression,0.316471704274506,0.0,0.0,1618,0.511104662427605,893
ENSMUSG00000046818,Ddit4l,Gene Expression,0.31639392002607936,0.0,0.0,1134,0.37511704125438,674
ENSMUSG00000020458,Rtn4,Gene Expression,0.31630013908794985,0.0,0.0,38594,12.6692153680454,2682
ENSMUSG00000043091,Tuba1c,Gene Expression,0.31617301887958277,0.0,0.0,315,0.08156964710046226,141
ENSMUSG00000004151,Etv1,Gene Expression,0.3158716440285191,0.0,0.0,5985,2.0511343823873296,1948
ENSMUSG00000020758,Itgb4,Gene Expression,0.3158403252472122,0.0,0.0,1064,0.45070378622051516,633
ENSMUSG00000029838,Ptn,Gene Expression,0.3157328551634435,0.0,0.0,24731,9.008776488483482,2675
ENSMUSG00000030246,Ldhb,Gene Expression,0.31559308990943313,0.0,0.0,47427,15.823353438393871,2694
ENSMUSG00000052087,Rgs14,Gene Expression,0.31557495667323743,0.0,0.0,2605,0.7534522769807384,1105
ENSMUSG00000031833,Mast3,Gene Expression,0.3154376382106622,0.0,0.0,9084,2.9499813084642943,2268
ENSMUSG00000044734,Serpinb1a,Gene Expression,0.3153766080893995,0.0,0.0,1516,0.6311090900347708,809
ENSMUSG00000046719,Nxph3,Gene Expression,0.3149317584413752,0.0,0.0,1395,0.44989278068262534,703
ENSMUSG00000024517,Grp,Gene Expression,0.3147694346183983,0.0,0.0,1530,0.4470908081132544,717
ENSMUSG00000031447,Lamp1,Gene Expression,0.3145514524906259,0.0,0.0,23165,8.264012301285643,2667
ENSMUSG00000041986,Elmod1,Gene Expression,0.3144813531045685,0.0,0.0,11660,3.5207754370927997,2285
ENSMUSG00000022456,Sept3,Gene Expression,0.3141739290342414,0.0,0.0,16934,5.467916208508967,2563
ENSMUSG00000053475,Tnfaip6,Gene Expression,0.31413281005459454,0.0,0.0,1312,0.5618808693986336,786
ENSMUSG00000029840,Mtpn,Gene Expression,0.31400318878383604,0.0,0.0,15407,4.9218917842494605,2512
ENSMUSG00000090061,Nwd2,Gene Expression,0.31372626435945544,0.0,0.0,2529,0.6965396799483363,996
ENSMUSG00000068923,Syt11,Gene Expression,0.31371960711167274,0.0,0.0,53752,18.41955456969151,2693
ENSMUSG00000044288,Cnr1,Gene Expression,0.313370411699583,0.0,0.0,5547,1.7860044583005272,1715
ENSMUSG00000054934,Kcnmb4,Gene Expression,0.3133130188020726,0.0,0.0,6014,1.9294156010964854,1970
ENSMUSG00000090862,Rps13,Gene Expression,0.31317999411208136,0.0,0.0,63527,20.809227127609482,2699
ENSMUSG00000015149,Sirt2,Gene Expression,0.31311411187670307,0.0,0.0,13332,5.065726505535902,2535
ENSMUSG00000049281,Scn3b,Gene Expression,0.3129853568138352,0.0,0.0,6633,1.9630315321734508,1934
ENSMUSG00000019467,Arhgef25,Gene Expression,0.31286247236891435,0.0,0.0,7727,2.3276705672092235,2093
ENSMUSG00000039059,Hrh3,Gene Expression,0.31285421577338085,0.0,0.0,5107,1.6593921928653135,1818
ENSMUSG00000031760,Mt3,Gene Expression,0.3123771131392237,0.0,0.0,117992,39.68192157971635,2701
ENSMUSG00000026787,Gad2,Gene Expression,0.31229899749223217,0.0,0.0,8155,2.668353978298955,1997
ENSMUSG00000022044,Stmn4,Gene Expression,0.3122369758571537,0.0,0.0,26475,9.232521514972833,2628
ENSMUSG00000043384,Gprasp1,Gene Expression,0.3122312974645764,0.0,0.0,25791,7.876992368332442,2606
ENSMUSG00000051159,Cited1,Gene Expression,0.31217609943912356,0.0,0.0,1063,0.3075870174173002,555
ENSMUSG00000055717,Slain1,Gene Expression,0.3118363337771661,0.0,0.0,4865,1.8941659272826576,1868
ENSMUSG00000070780,Rbm47,Gene Expression,0.31166232858345966,0.0,0.0,233,0.05724766074416974,107
ENSMUSG00000110332,Gm19935,Gene Expression,0.31150430799660817,0.0,0.0,903,0.25793537049513593,347
ENSMUSG00000020321,Mdh1,Gene Expression,0.31139962144483346,0.0,0.0,61944,19.20561466760604,2683
ENSMUSG00000050854,Tmem125,Gene Expression,0.31126244557037314,0.0,0.0,1346,0.5603215289928997,752
ENSMUSG00000032966,Fkbp1a,Gene Expression,0.31125299210056656,0.0,0.0,48590,15.077604893213763,2690
ENSMUSG00000046432,Bex3,Gene Expression,0.31091409143314075,0.0,0.0,25272,7.473574137723678,2577
ENSMUSG00000031007,Atp6ap2,Gene Expression,0.310888793159239,0.0,0.0,22185,7.031080176647957,2587
ENSMUSG00000003534,Ddr1,Gene Expression,0.31019182979165677,0.0,0.0,4225,1.59601060170274,1678
ENSMUSG00000022099,Dmtn,Gene Expression,0.31014641252688346,0.0,0.0,13177,4.108437797359878,2419
ENSMUSG00000048142,Nat8l,Gene Expression,0.3100401700214808,0.0,0.0,12929,4.23478017424499,2455
ENSMUSG00000036815,Dpp10,Gene Expression,0.3099081837912352,0.0,0.0,7454,2.4307190947475443,2147
ENSMUSG00000073702,Rpl31,Gene Expression,0.30956059881628945,0.0,0.0,72767,24.35039403358758,2700
ENSMUSG00000054871,Tmem158,Gene Expression,0.30945303066272983,0.0,0.0,6729,1.916677151447459,1864
ENSMUSG00000055003,Lrtm2,Gene Expression,0.30933950568876795,0.0,0.0,3213,1.0945878405722986,1538
ENSMUSG00000027220,Syt13,Gene Expression,0.30895432413524715,0.0,0.0,11753,3.6602586731694315,2366
ENSMUSG00000026103,Gls,Gene Expression,0.3089045377902043,0.0,0.0,12924,4.071788094022279,2420
ENSMUSG00000066392,Nrxn3,Gene Expression,0.3088612726797534,0.0,0.0,13060,4.488082105544087,2472
ENSMUSG00000049630,C1ql3,Gene Expression,0.30880727073835285,0.0,0.0,2357,0.7310797014165785,1088
ENSMUSG00000030730,Atp2a1,Gene Expression,0.308665845018489,0.0,0.0,248,0.09639404254073525,168
ENSMUSG00000001525,Tubb5,Gene Expression,0.30854990688164236,0.0,0.0,40846,13.197711995217734,2679
ENSMUSG00000017466,Timp2,Gene Expression,0.30850837830466216,0.0,0.0,16730,5.201393861826519,2512
ENSMUSG00000023064,Sncg,Gene Expression,0.3081766920939333,0.0,0.0,1453,0.3902817404722226,543
ENSMUSG00000025885,Myo5b,Gene Expression,0.30817563584832935,0.0,0.0,1747,0.4874543810099635,807
ENSMUSG00000029602,Rasal1,Gene Expression,0.308002946558332,0.0,0.0,4241,1.3255302204236772,1613
ENSMUSG00000020029,Nudt4,Gene Expression,0.3079015797135044,0.0,0.0,12343,4.412990608352206,2519
ENSMUSG00000026452,Syt2,Gene Expression,0.30770651835277485,0.0,0.0,1467,0.48025557852726464,681
ENSMUSG00000057863,Rpl36,Gene Expression,0.3074979002793611,0.0,0.0,71117,24.025913465435067,2698
ENSMUSG00000038418,Egr1,Gene Expression,0.30681082941073096,0.0,0.0,4285,1.3423980363281898,1610
ENSMUSG00000020315,Sptbn1,Gene Expression,0.3067853732686277,0.0,0.0,29471,10.315723511853372,2695
ENSMUSG00000004933,Matk,Gene Expression,0.30651794649165454,0.0,0.0,10662,3.304646903628972,2324
ENSMUSG00000049907,Rasl11b,Gene Expression,0.306010900564799,0.0,0.0,3137,0.9635824841550457,1346
ENSMUSG00000034902,Pip5k1c,Gene Expression,0.30597975866229676,0.0,0.0,9347,3.0202770940178887,2302
ENSMUSG00000040972,Igsf21,Gene Expression,0.30596860157980327,0.0,0.0,3035,0.9642048221675998,1343
ENSMUSG00000056222,Spock1,Gene Expression,0.30590321625223577,0.0,0.0,10549,3.4867973723943946,2368
ENSMUSG00000020015,Cdk17,Gene Expression,0.3057300541892479,0.0,0.0,7443,2.27272033935991,2063
ENSMUSG00000007877,Tcap,Gene Expression,0.3051821951036367,0.0,0.0,460,0.15573579719783814,318
ENSMUSG00000048218,Amigo2,Gene Expression,0.3050768045467435,0.0,0.0,1151,0.3065159853908019,596
ENSMUSG00000094483,Purb,Gene Expression,0.30499899071104536,0.0,0.0,22394,7.979940456287245,2669
ENSMUSG00000042804,Gpr153,Gene Expression,0.30471741935359314,0.0,0.0,1555,0.5550930712249824,973
ENSMUSG00000034488,Edil3,Gene Expression,0.3045873283760787,0.0,0.0,11320,4.030090200661059,2440
ENSMUSG00000021062,Rab15,Gene Expression,0.30445254636120467,0.0,0.0,6178,1.9343307542694135,1971
ENSMUSG00000028149,Rap1gds1,Gene Expression,0.304429888476576,0.0,0.0,15385,5.137644785816531,2562
ENSMUSG00000021268,Meg3,Gene Expression,0.3036627105574745,0.0,0.0,42097,13.71399731865976,2681
ENSMUSG00000049555,Tmie,Gene Expression,0.30336272607352593,0.0,0.0,1132,0.3461237890982309,659
ENSMUSG00000030605,Mfge8,Gene Expression,0.3033442530381116,0.0,0.0,11455,4.150250801944882,2427
ENSMUSG00000009281,Rarres2,Gene Expression,0.3029988674087585,0.0,0.0,2744,0.8623450173881443,927
ENSMUSG00000045333,Zfp423,Gene Expression,0.30299634549540677,0.0,0.0,1450,0.5177257807067449,901
ENSMUSG00000038807,Rap1gap2,Gene Expression,0.3027747206451999,0.0,0.0,5570,1.8435484671335545,1970
ENSMUSG00000009894,Snap47,Gene Expression,0.30267748279567613,0.0,0.0,31671,9.764371641087456,2633
ENSMUSG00000042816,Gpr151,Gene Expression,0.3023853038854626,0.0,0.0,201,0.03820576104044956,51
ENSMUSG00000025422,Agap2,Gene Expression,0.3021559436990033,0.0,0.0,5984,2.1833629472491474,2119
ENSMUSG00000049721,Gal3st1,Gene Expression,0.30211457528365604,0.0,0.0,2164,0.8927620537037249,1155
ENSMUSG00000050447,Lypd6,Gene Expression,0.30166341746626996,0.0,0.0,1673,0.5854612562849799,877
ENSMUSG00000021270,Hsp90aa1,Gene Expression,0.30138855840058854,0.0,0.0,93664,30.04557077122823,2701
ENSMUSG00000075296,Aldh3b2,Gene Expression,0.301371624051757,0.0,0.0,743,0.19631681451166572,451
ENSMUSG00000042258,Isl1,Gene Expression,0.3013040943523066,0.0,0.0,269,0.07547945948050504,168
ENSMUSG00000024381,Bin1,Gene Expression,0.30109133606376354,0.0,0.0,19452,7.086251292683073,2638
ENSMUSG00000089715,Cbx6,Gene Expression,0.30094609512516385,0.0,0.0,19397,6.580794270332466,2634
ENSMUSG00000024008,Cpne5,Gene Expression,0.30094604434534344,0.0,0.0,2764,0.837031066867074,1267
ENSMUSG00000026697,Myoc,Gene Expression,0.30089265178407365,0.0,0.0,1214,0.5061854029720951,338
ENSMUSG00000048707,Tprn,Gene Expression,0.30080992334909523,0.0,0.0,2014,0.8194280330461216,1112
ENSMUSG00000037681,Esyt3,Gene Expression,0.30024996552757743,0.0,0.0,332,0.08004301078367834,199
ENSMUSG00000028023,Pitx2,Gene Expression,0.29985036763865097,0.0,0.0,193,0.0570511293618317,89
ENSMUSG00000071866,Ppia,Gene Expression,0.2998095964461785,0.0,0.0,164031,51.802975822907094,2701
ENSMUSG00000075318,Scn2a,Gene Expression,0.29974655721280036,0.0,0.0,11496,3.5762398476646005,2362
ENSMUSG00000022708,Zbtb20,Gene Expression,0.2995859582519501,0.0,0.0,5927,2.2476581894162138,2145
ENSMUSG00000020604,Arsg,Gene Expression,0.2984483478879817,0.0,0.0,1678,0.6443639967736938,923
ENSMUSG00000001289,Pfdn5,Gene Expression,0.29823389928574934,0.0,0.0,50809,16.745817876070248,2699
ENSMUSG00000017400,Stac2,Gene Expression,0.2981976983089645,0.0,0.0,2034,0.6892092705197785,1082
ENSMUSG00000000560,Gabra2,Gene Expression,0.29795110979297296,0.0,0.0,8349,2.5419713358474203,2130
ENSMUSG00000069227,Gprin1,Gene Expression,0.2976460777324369,0.0,0.0,5259,1.5716339272090787,1803
ENSMUSG00000032355,Mlip,Gene Expression,0.297591585122731,0.0,0.0,1654,0.5306141810400841,921
ENSMUSG00000036422,Pcdh8,Gene Expression,0.2974916501452899,0.0,0.0,3713,1.0789274564582458,1389
ENSMUSG00000021816,Ppp3cb,Gene Expression,0.2974481889372087,0.0,0.0,19076,5.89613248098619,2555
ENSMUSG00000037032,Apbb1,Gene Expression,0.29727541661611406,0.0,0.0,31120,10.002448022001552,2667
ENSMUSG00000096215,Smim22,Gene Expression,0.29719563761691,0.0,0.0,190,0.048740587293505264,96
ENSMUSG00000067274,Rplp0,Gene Expression,0.29718766041377725,0.0,0.0,36154,12.386924570694907,2693
ENSMUSG00000019210,Atp6v1e1,Gene Expression,0.2969957489411628,0.0,0.0,41349,12.895565738691378,2679
ENSMUSG00000018865,Sult4a1,Gene Expression,0.29693558606563086,0.0,0.0,19112,5.955954021827515,2509
ENSMUSG00000033316,Galnt9,Gene Expression,0.2968649638733158,0.0,0.0,4508,1.435514884645268,1690
ENSMUSG00000030774,Pak1,Gene Expression,0.29680070478634185,0.0,0.0,18909,6.2297884420877985,2600
ENSMUSG00000016918,Sulf1,Gene Expression,0.2967597787833348,0.0,0.0,1326,0.36478819177076127,572
ENSMUSG00000021373,Cap2,Gene Expression,0.2966532839788359,0.0,0.0,8521,2.594122279280753,2169
ENSMUSG00000022892,App,Gene Expression,0.29663529364281355,0.0,0.0,69072,22.461396951196985,2696
ENSMUSG00000059325,Hopx,Gene Expression,0.29643330745885826,0.0,0.0,5085,1.8631099677635112,1896
ENSMUSG00000061689,Dlgap4,Gene Expression,0.2963544641833156,0.0,0.0,13824,4.632137654693855,2519
ENSMUSG00000078958,Atp6ap1l,Gene Expression,0.29629677936311677,0.0,0.0,1055,0.3508582593687553,657
ENSMUSG00000079435,Rpl36a,Gene Expression,0.2962581066004316,0.0,0.0,42842,14.189218772363077,2695
ENSMUSG00000029632,Ndufa4,Gene Expression,0.2960007406841072,0.0,0.0,88675,28.022089310157707,2699
ENSMUSG00000031714,Gab1,Gene Expression,0.2957663048949622,0.0,0.0,2476,1.0104510353535576,1245
ENSMUSG00000022103,Gfra2,Gene Expression,0.29570287879762724,0.0,0.0,3223,1.0267363121448319,1391
ENSMUSG00000099553,Gm29538,Gene Expression,0.29549272416787137,0.0,0.0,134,0.03303894042735627,73
ENSMUSG00000022636,Alcam,Gene Expression,0.2954593332625274,0.0,0.0,7334,2.302502086263139,2089
ENSMUSG00000059070,Rpl18,Gene Expression,0.2953087328285592,0.0,0.0,44217,14.633625980216149,2696
ENSMUSG00000017740,Slc12a5,Gene Expression,0.2952796479026414,0.0,0.0,17518,5.487286960890378,2515
ENSMUSG00000035168,Tanc1,Gene Expression,0.2950988707287235,0.0,0.0,1874,0.6309255122367716,985
ENSMUSG00000022199,Slc22a17,Gene Expression,0.29497222419831043,0.0,0.0,49943,14.91047755707888,2681
ENSMUSG00000025351,Cd63,Gene Expression,0.29484247111411604,0.0,0.0,10061,3.48424833475287,2408
ENSMUSG00000031292,Cdkl5,Gene Expression,0.29480404511580116,0.0,0.0,6554,2.225679205440308,2076
ENSMUSG00000061787,Rps17,Gene Expression,0.2947039754456972,0.0,0.0,61415,20.43807759840047,2696
ENSMUSG00000064367,mt-Nd5,Gene Expression,0.2940683845880892,0.0,0.0,123646,46.36322563989886,2701
ENSMUSG00000069171,Nr2f1,Gene Expression,0.29397268751627287,0.0,0.0,8647,2.9244851610621474,2293
ENSMUSG00000021288,Klc1,Gene Expression,0.2938254378541455,0.0,0.0,34295,10.810785068261515,2669
ENSMUSG00000017390,Aldoc,Gene Expression,0.29354825733004636,0.0,0.0,69259,25.254354670991933,2700
ENSMUSG00000032356,Rasgrf1,Gene Expression,0.29319143274188114,0.0,0.0,17373,5.276812472798963,2488
ENSMUSG00000040699,Limd2,Gene Expression,0.29280651998057167,0.0,0.0,7483,2.2036471684520786,2075
ENSMUSG00000037727,Avp,Gene Expression,0.2926503980112017,0.0,0.0,736,0.2016806004706827,204
ENSMUSG00000045664,Cdc42ep2,Gene Expression,0.2925139545872868,0.0,0.0,1922,0.7732470097026009,1089
ENSMUSG00000034209,Rasl10a,Gene Expression,0.2924858638850082,0.0,0.0,2465,0.7277470866842009,1060
ENSMUSG00000050822,Slc29a4,Gene Expression,0.292416179447968,0.0,0.0,1267,0.3403569098069456,632
ENSMUSG00000068373,D430041D05Rik,Gene Expression,0.2923997721669232,0.0,0.0,4243,1.336549658640925,1692
ENSMUSG00000050541,Adra1b,Gene Expression,0.2923389570524871,0.0,0.0,1525,0.5529893929640921,909
ENSMUSG00000027570,Col9a3,Gene Expression,0.2922271465558381,0.0,0.0,1553,0.47400637343547875,681
ENSMUSG00000038900,Rpl12,Gene Expression,0.2920755707528761,0.0,0.0,61950,20.333599318640765,2698
ENSMUSG00000018822,Sfrp5,Gene Expression,0.2917920071495131,0.0,0.0,668,0.19733420582914052,412
ENSMUSG00000097789,Gm2115,Gene Expression,0.29178073732927295,0.0,0.0,1032,0.33506411979834605,526
ENSMUSG00000028033,Kcnq5,Gene Expression,0.2917593816933062,0.0,0.0,2362,0.7439385409133364,1182
ENSMUSG00000011171,Vipr2,Gene Expression,0.2916511660440766,0.0,0.0,329,0.1266329017230534,229
ENSMUSG00000035640,Cbarp,Gene Expression,0.29154688690355623,0.0,0.0,16530,5.196940008962675,2512
ENSMUSG00000009569,Mrtfb,Gene Expression,0.29113768039234955,0.0,0.0,7347,2.3046627714530623,2089
